<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.26	18:15:00	106.632	106.677	106.616	106.653	1403	0	1
2021.02.26	18:30:00	106.653	106.677	106.636	106.675	1407	0	1
2021.02.26	18:45:00	106.675	106.685	106.637	106.647	955	0	1
2021.02.26	19:00:00	106.647	106.683	106.629	106.663	991	0	1
2021.02.26	19:15:00	106.663	106.690	106.653	106.688	684	0	1
2021.02.26	19:30:00	106.688	106.693	106.657	106.674	749	0	1
2021.02.26	19:45:00	106.674	106.674	106.625	106.647	934	0	1
2021.02.26	20:00:00	106.647	106.653	106.594	106.617	984	0	1
2021.02.26	20:15:00	106.617	106.620	106.564	106.576	614	0	1
2021.02.26	20:30:00	106.576	106.612	106.569	106.572	573	0	1
2021.02.26	20:45:00	106.572	106.590	106.547	106.559	487	0	1
2021.02.26	21:00:00	106.560	106.587	106.547	106.555	613	0	1
2021.02.26	21:15:00	106.555	106.558	106.520	106.526	597	0	1
2021.02.26	21:30:00	106.527	106.530	106.503	106.518	435	0	1
2021.02.26	21:45:00	106.518	106.644	106.516	106.625	756	0	1
2021.02.26	22:00:00	106.625	106.626	106.579	106.594	653	0	1
2021.02.26	22:15:00	106.594	106.603	106.558	106.568	510	0	1
2021.02.26	22:30:00	106.568	106.579	106.550	106.555	337	0	1
2021.02.26	22:45:00	106.555	106.601	106.551	106.579	595	0	1
2021.02.26	23:00:00	106.579	106.601	106.511	106.560	804	0	1
2021.02.26	23:15:00	106.560	106.568	106.545	106.563	235	0	1
2021.02.26	23:30:00	106.562	106.564	106.529	106.533	184	0	1
2021.02.26	23:45:00	106.533	106.575	106.526	106.550	309	0	1
2021.03.01	00:00:00	106.502	106.539	106.467	106.535	87	0	16
2021.03.01	00:15:00	106.535	106.535	106.517	106.519	32	0	28
2021.03.01	00:30:00	106.519	106.534	106.509	106.532	105	0	26
2021.03.01	00:45:00	106.532	106.569	106.517	106.522	399	0	26
2021.03.01	01:00:00	106.522	106.587	106.493	106.533	846	0	1
2021.03.01	01:15:00	106.533	106.559	106.507	106.559	493	0	1
