<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.05	07:00:00	1.36746	1.36817	1.36730	1.36814	1773	0	3
2021.02.05	08:00:00	1.36814	1.36872	1.36788	1.36843	1077	0	3
2021.02.05	09:00:00	1.36842	1.36842	1.36752	1.36818	2240	0	3
2021.02.05	10:00:00	1.36818	1.37068	1.36810	1.37013	5941	0	3
2021.02.05	11:00:00	1.37013	1.37120	1.36900	1.36901	4016	0	3
2021.02.05	12:00:00	1.36905	1.37025	1.36804	1.36836	3993	0	3
2021.02.05	13:00:00	1.36836	1.36920	1.36717	1.36885	4042	0	3
2021.02.05	14:00:00	1.36885	1.37020	1.36831	1.36976	3921	0	3
2021.02.05	15:00:00	1.36973	1.37188	1.36848	1.37044	7183	0	3
2021.02.05	16:00:00	1.37043	1.37273	1.37001	1.37200	7348	0	3
2021.02.05	17:00:00	1.37200	1.37399	1.37163	1.37235	5062	0	3
