<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.04.02	01:30:00	1.09581	1.09585	1.09517	1.09526	486	0	3
2020.04.02	01:45:00	1.09526	1.09568	1.09523	1.09555	445	0	3
2020.04.02	02:00:00	1.09555	1.09558	1.09456	1.09515	689	0	2
2020.04.02	02:15:00	1.09515	1.09516	1.09457	1.09457	493	0	2
2020.04.02	02:30:00	1.09457	1.09518	1.09457	1.09498	476	0	1
2020.04.02	02:45:00	1.09498	1.09535	1.09461	1.09513	473	0	1
2020.04.02	03:00:00	1.09513	1.09530	1.09453	1.09479	725	0	1
2020.04.02	03:15:00	1.09479	1.09493	1.09421	1.09442	490	0	1
2020.04.02	03:30:00	1.09442	1.09478	1.09438	1.09459	512	0	1
2020.04.02	03:45:00	1.09459	1.09464	1.09388	1.09428	1036	0	1
2020.04.02	04:00:00	1.09428	1.09591	1.09425	1.09590	913	0	1
2020.04.02	04:15:00	1.09590	1.09590	1.09461	1.09496	592	0	1
2020.04.02	04:30:00	1.09496	1.09506	1.09422	1.09431	632	0	1
2020.04.02	04:45:00	1.09430	1.09454	1.09406	1.09406	536	0	1
2020.04.02	05:00:00	1.09404	1.09433	1.09371	1.09432	568	0	1
2020.04.02	05:15:00	1.09432	1.09452	1.09412	1.09443	352	0	1
2020.04.02	05:30:00	1.09443	1.09444	1.09353	1.09354	701	0	1
2020.04.02	05:45:00	1.09354	1.09373	1.09328	1.09342	606	0	1
2020.04.02	06:00:00	1.09342	1.09350	1.09300	1.09342	440	0	1
2020.04.02	06:15:00	1.09342	1.09396	1.09305	1.09381	503	0	1
2020.04.02	06:30:00	1.09381	1.09387	1.09350	1.09374	389	0	1
2020.04.02	06:45:00	1.09374	1.09399	1.09371	1.09390	414	0	1
2020.04.02	07:00:00	1.09390	1.09396	1.09366	1.09375	266	0	1
2020.04.02	07:15:00	1.09376	1.09386	1.09346	1.09382	333	0	1
