<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.04.01	17:00:00	117.176	117.193	117.070	117.116	2698	0	2
2020.04.01	17:15:00	117.116	117.140	116.957	117.035	2259	0	2
2020.04.01	17:30:00	117.034	117.213	117.005	117.097	2298	0	2
2020.04.01	17:45:00	117.097	117.377	116.972	116.984	3350	0	2
2020.04.01	18:00:00	116.984	117.275	116.980	117.232	2553	0	2
2020.04.01	18:15:00	117.232	117.271	117.142	117.245	2285	0	2
2020.04.01	18:30:00	117.245	117.282	117.076	117.077	1631	0	2
2020.04.01	18:45:00	117.077	117.099	116.980	117.033	1643	0	2
2020.04.01	19:00:00	117.033	117.078	117.002	117.074	1314	0	2
2020.04.01	19:15:00	117.074	117.075	116.953	117.033	1292	0	2
2020.04.01	19:30:00	117.033	117.122	117.021	117.091	1348	0	2
2020.04.01	19:45:00	117.091	117.121	116.954	116.989	1595	0	2
2020.04.01	20:00:00	116.988	117.071	116.978	117.006	1313	0	2
2020.04.01	20:15:00	117.006	117.080	116.945	117.011	1457	0	2
2020.04.01	20:30:00	117.011	117.054	116.980	117.044	1331	0	2
2020.04.01	20:45:00	117.044	117.146	116.949	117.123	2058	0	2
2020.04.01	21:00:00	117.123	117.251	117.105	117.131	1718	0	2
2020.04.01	21:15:00	117.131	117.183	117.099	117.121	1144	0	2
2020.04.01	21:30:00	117.121	117.141	117.081	117.116	1214	0	2
2020.04.01	21:45:00	117.111	117.200	117.066	117.196	1774	0	2
2020.04.01	22:00:00	117.195	117.211	117.143	117.143	1607	0	2
2020.04.01	22:15:00	117.143	117.228	117.143	117.164	1641	0	2
2020.04.01	22:30:00	117.162	117.220	117.126	117.201	1701	0	2
2020.04.01	22:45:00	117.201	117.336	117.189	117.286	2445	0	2
2020.04.01	23:00:00	117.286	117.397	117.266	117.346	1128	0	2
2020.04.01	23:15:00	117.346	117.494	117.313	117.415	996	0	2
2020.04.01	23:30:00	117.416	117.561	117.414	117.479	849	0	2
2020.04.01	23:45:00	117.479	117.556	117.448	117.480	1231	0	4
2020.04.02	00:00:00	117.480	117.514	117.171	117.487	101	0	6
2020.04.02	00:15:00	117.487	117.492	117.258	117.292	305	0	29
2020.04.02	00:30:00	117.292	117.333	117.238	117.277	161	0	26
2020.04.02	00:45:00	117.277	117.357	117.196	117.240	4336	0	20
2020.04.02	01:00:00	117.240	117.430	117.225	117.417	900	0	8
2020.04.02	01:15:00	117.415	117.474	117.376	117.382	754	0	6
2020.04.02	01:30:00	117.382	117.394	117.331	117.348	1011	0	5
2020.04.02	01:45:00	117.348	117.460	117.344	117.450	924	0	2
2020.04.02	02:00:00	117.450	117.456	117.379	117.420	1068	0	2
2020.04.02	02:15:00	117.420	117.446	117.384	117.406	881	0	2
2020.04.02	02:30:00	117.406	117.445	117.375	117.404	877	0	2
2020.04.02	02:45:00	117.405	117.519	117.393	117.504	1318	0	2
2020.04.02	03:00:00	117.505	117.526	117.297	117.357	2204	0	2
2020.04.02	03:15:00	117.357	117.437	117.327	117.394	1503	0	2
2020.04.02	03:30:00	117.394	117.443	117.352	117.380	1538	0	2
2020.04.02	03:45:00	117.380	117.577	117.376	117.541	2374	0	2
2020.04.02	04:00:00	117.541	117.598	117.496	117.595	2019	0	2
2020.04.02	04:15:00	117.592	117.663	117.529	117.609	1956	0	2
2020.04.02	04:30:00	117.610	117.715	117.546	117.631	2167	0	2
2020.04.02	04:45:00	117.631	117.680	117.599	117.616	1340	0	2
2020.04.02	05:00:00	117.616	117.623	117.551	117.581	1350	0	2
2020.04.02	05:15:00	117.581	117.591	117.509	117.520	1127	0	2
2020.04.02	05:30:00	117.521	117.562	117.509	117.541	1242	0	2
2020.04.02	05:45:00	117.541	117.546	117.508	117.527	907	0	2
2020.04.02	06:00:00	117.527	117.548	117.455	117.491	1017	0	2
2020.04.02	06:15:00	117.491	117.541	117.483	117.522	1055	0	2
2020.04.02	06:30:00	117.522	117.548	117.473	117.506	830	0	2
2020.04.02	06:45:00	117.505	117.540	117.486	117.517	795	0	2
2020.04.02	07:00:00	117.517	117.562	117.508	117.549	724	0	2
2020.04.02	07:15:00	117.549	117.588	117.544	117.566	788	0	2
2020.04.02	07:30:00	117.565	117.587	117.523	117.549	845	0	2
2020.04.02	07:45:00	117.549	117.629	117.546	117.627	937	0	2
2020.04.02	08:00:00	117.627	117.627	117.446	117.446	1216	0	2
2020.04.02	08:15:00	117.451	117.522	117.410	117.415	1238	0	2
2020.04.02	08:30:00	117.415	117.496	117.414	117.471	1140	0	2
2020.04.02	08:45:00	117.471	117.504	117.410	117.430	1411	0	2
2020.04.02	09:00:00	117.431	117.606	117.409	117.567	1867	0	2
2020.04.02	09:15:00	117.568	117.573	117.399	117.460	1613	0	2
2020.04.02	09:30:00	117.460	117.515	117.380	117.384	1674	0	2
2020.04.02	09:45:00	117.385	117.472	117.368	117.381	1722	0	2
2020.04.02	10:00:00	117.380	117.445	117.258	117.277	2252	0	2
2020.04.02	10:15:00	117.276	117.465	117.229	117.442	1910	0	2
2020.04.02	10:30:00	117.442	117.463	117.360	117.371	1792	0	2
2020.04.02	10:45:00	117.372	117.380	117.263	117.294	1500	0	2
2020.04.02	11:00:00	117.296	117.353	117.230	117.275	2172	0	2
2020.04.02	11:15:00	117.275	117.288	117.199	117.222	1673	0	2
2020.04.02	11:30:00	117.222	117.258	117.156	117.179	1700	0	2
2020.04.02	11:45:00	117.179	117.206	117.140	117.170	1619	0	2
2020.04.02	12:00:00	117.166	117.214	117.133	117.161	1582	0	2
2020.04.02	12:15:00	117.162	117.360	117.158	117.354	1769	0	2
2020.04.02	12:30:00	117.354	117.374	117.287	117.306	1506	0	2
2020.04.02	12:45:00	117.306	117.347	117.270	117.330	1643	0	2
2020.04.02	13:00:00	117.330	117.385	117.325	117.344	1256	0	2
2020.04.02	13:15:00	117.344	117.439	117.223	117.411	1498	0	2
2020.04.02	13:30:00	117.413	117.441	117.363	117.389	1416	0	2
2020.04.02	13:45:00	117.391	117.412	117.269	117.311	1409	0	2
2020.04.02	14:00:00	117.311	117.321	117.206	117.241	1700	0	2
2020.04.02	14:15:00	117.241	117.295	117.189	117.259	1585	0	2
2020.04.02	14:30:00	117.259	117.271	117.189	117.218	1328	0	2
2020.04.02	14:45:00	117.218	117.218	117.089	117.131	1500	0	2
2020.04.02	15:00:00	117.132	117.160	117.031	117.060	2119	0	2
2020.04.02	15:15:00	117.059	117.065	116.829	116.935	2486	0	2
2020.04.02	15:30:00	116.935	116.936	116.708	116.817	3346	0	2
